id,type,text1,text2,text3,text4,text5,notes
sabot_fighter,WEAPON,"Tire une salve de pénétrateurs cinétiques à haute vélocité en 2e étage lorsqu'à portée. Dégâts importants aux boucliers et dégâts EMP massifs à l'impact sur la coque ou le blindage ennemi. Difficile à arrêter avec la PD.

Les missiles de classe Sabot sont des armes cinétiques à courte portée en deux étages. Un premier étage de missile guidé projette un assemblage secondaire à portée de frappe d'une cible protégée par un bouclier. L'ordinateur de ciblage embarqué allume alors le propergol d'un pénétrateur cinétique. Ce « sabot », comme on l'appelle communément, est typiquement un projectile étroit, stabilisé latéralement, fabriqué à partir d'un matériau ultra-dense tel que l'uranium appauvri.

Excellent pour abattre les boucliers ennemis et provoquer une surcharge. Le blindage standard des vaisseaux est espacé, de sorte que le sabot inflige des dégâts plus gérables si les boucliers sont abaissés à temps pour recevoir l'impact sur le blindage.

Cet affût ne transporte qu'un seul missile.",,,,,
breach,WEAPON,Un missile rapide et lourdement blindé avec un bon guidage et une petite ogive spécialisée anti-blindage.,,,,,
breachpod,WEAPON,Un missile rapide et lourdement blindé avec un bon guidage et une petite ogive spécialisée anti-blindage.,,,,,
pilum,WEAPON,"Un missile à deux étages adapté au soutien à longue portée par les vaisseaux de combat en arrière-ligne. Le second étage a une vitesse de pointe plus élevée, lui donnant de meilleures chances de déjouer les systèmes de défense de point.

Un système d'arme technologiquement mature, le missile de classe Pilum est le choix évident pour les frappes à longue portée par les capitaines prudents. L'ogive consiste en un dispositif capable de provoquer des défaillances ponctuelles dans les boucliers actifs, et un générateur EMP pour délivrer un coup modeste à travers ces brèches. Aucun des deux dispositifs n'est particulièrement efficace en raison des contraintes imposées par les réservoirs de carburant surdimensionnés du missile.

Un système d'autochargeur de combat assure une utilité continue, bien que modeste, lors d'engagements prolongés.",,,,,
pilum_large,WEAPON,"Un missile à deux étages adapté au soutien à longue portée par les vaisseaux de combat en arrière-ligne. Le second étage a une vitesse de pointe plus élevée, lui donnant de meilleures chances de déjouer les systèmes de défense de point. Le système de lancement « catapulte » produit une plus grande concentration de tir.

Un système d'arme technologiquement mature, le missile de classe Pilum est le choix évident pour les frappes à longue portée par les capitaines prudents. L'ogive consiste en un dispositif capable de provoquer des défaillances ponctuelles dans les boucliers actifs, et un générateur EMP pour délivrer un coup modeste à travers ces brèches. Aucun des deux dispositifs n'est particulièrement efficace en raison des contraintes imposées par les réservoirs de carburant surdimensionnés du missile.

Un système d'autochargeur de combat assure une utilité continue, bien que modeste, lors d'engagements prolongés.",,,,,
phasecl,WEAPON,"Déploie des charges de proximité à basse vélocité dotées d'un rayon d'explosion impressionnant et capables de résister au feu de défense de point. Particulièrement dévastateur contre les chasseurs, mais aussi efficace contre les cibles blindées.",,,,,
phasecl_bomber,WEAPON,"Déploie des charges de proximité à basse vélocité dotées d'un rayon d'explosion impressionnant. Particulièrement dévastateur contre les chasseurs, mais aussi efficace contre les cibles blindées.",,,,,
typhoon,WEAPON,Ce système d'arme simple mais puissant consiste en un tube de lancement et un magasin transportant généralement une poignée de torpilles standard de classe Reaper.,,,,,
cyclone,WEAPON,"Système de lancement double capable de lancer un barrage de torpilles. Dévastateur pour les vaisseaux lents incapables de s'écarter à temps.

Un très gros système d'arme, le lanceur de classe Cyclone est répertorié comme disposant de deux grands tubes lance-torpilles avec un magasin interne transportant vingt torpilles Reaper. Le système de conduite de tir est couplé et tire deux torpilles de classe Reaper en tandem. Un chargeur automatique prépare la salve suivante depuis le magasin en quelques secondes.",,,,,
hurricane,WEAPON,"Lance un missile qui se divise en plusieurs ogives à l'approche de la cible. Particulièrement dévastateur contre les ennemis aux boucliers abaissés.

Les tourelles Hurricane sont une arme de la fin de l'Époque d'Expansion conçue pour lancer un pod projecteur de livraison de missiles multiples automoteur. Un ordinateur de ciblage programme le pod avec une solution de tir lors du lancement. L'essaim de petits missiles libéré est dangereux pour tous les types de vaisseaux. Les missiles disposent d'une ogive à charge formée les rendant plus efficaces contre le blindage ennemi. Ces caractéristiques font du Hurricane une arme d'élimination, généralement tirée uniquement par les officiers artilleurs ayant reçu l'ordre de détruire totalement leurs cibles neutralisées.",,,,,
mininglaser,WEAPON,"Laser utilitaire bon marché câblé pour la défense contre les missiles et les chasseurs. Longue portée, mais handicapé par sa faible puissance de sortie.

Un laser minier Mk I dispose d'un milieu amplificateur à gaz fluoré réadapté pour le combat. Le système de ciblage de micro-astéroïdes a été reconverti pour suivre et cibler les missiles entrants. Pratiquement inutile contre tout ce qui est plus gros ou blindé. Dispose d'un faisceau de suivi intégré à 670 nm.",,,,,
pdlaser,WEAPON,"Petit laser conçu pour la défense contre les missiles et les chasseurs, doté d'une excellente capacité de suivi, de dégâts corrects et d'une portée très courte.

Simplicité, fiabilité et faibles coûts en flux caractérisent cette arme de défense de point omniprésente. Le laser est construit autour d'un milieu amplificateur au dioxyde de carbone combiné à un faisceau de marquage à courte portée. Un simple assemblage de lentille à un étage sans pièces mobiles permet à l'arme de fonctionner pendant de longues périodes sans procédures de maintenance. Les faibles dégâts ont donné lieu à la création du rétroacronyme « Pray [it's a] Dud » Laser (« Priez [que c'est] un Raté »).",,,,,
taclaser,WEAPON,"Laser de combat standard, utile à moyenne et longue portée. Une arme très polyvalente, particulièrement efficace contre les cibles sans bouclier.

Cheval de bataille des armes à faisceau du Secteur, le laser tactique est souvent utilisé en raison de son faible coût de maintenance, de sa polyvalence et de sa facilité de construction. Il dispose d'un milieu amplificateur standard au dioxyde de carbone, d'un faisceau de marquage à 530 nm et de trois assemblages de lentilles. Une bonne arme de soutien pour les petits vaisseaux, particulièrement lors d'engagements prolongés.",,,,,
ioncannon,WEAPON,"Un canon à énergie de moyenne portée qui délivre une impulsion électromagnétique (EMP) et peut rapidement désactiver les systèmes/moteurs ennemis. Peut arquer vers les modules proches du point d'impact.

Le milieu amplificateur non standard du canon ionique projette de la matière baryonique hautement ionisée en un tir cohérent. Lorsque le tir ionique impacte la cible, il crée un champ magnétique localisé qui perturbe toutes sortes d'équipements électroniques, incluant les capteurs, les allumeurs de carburant, les modules de ciblage, les ordinateurs, etc. L'arme fait également fondre certains circuits et peut légèrement contraindre les générateurs de bouclier, n'infligeant ainsi qu'une quantité négligeable de dégâts permanents. Rarement le seul type d'arme équipé sur un vaisseau.",,,,,
ioncannon_fighter,WEAPON,Un canon à énergie à tir lent de moyenne portée qui délivre une impulsion électromagnétique (EMP) et peut rapidement désactiver les systèmes/moteurs ennemis. Peut arquer vers les modules proches du point d'impact.,,,,,
irpulse,WEAPON,"Un laser pulsé infrarouge efficace en flux qui tire des salves d'énergie à moyenne portée. Une excellente arme pour les rafales de tir prolongées.

Cette arme est identique à la plupart des lasers de combat avec un milieu amplificateur au dioxyde de carbone opérant à onze microns. Une alimentation q-switchée permet l'ablation de la cible, ce qui rend l'arme bien plus efficace qu'un faisceau conventionnel, au prix d'une consommation d'énergie bien plus élevée. Le plus souvent utilisé sur les chasseurs ou les frégates, où la faible portée de l'arme peut être compensée par la manœuvrabilité du vaisseau équipé.",,,,,
irpulse_fighter,WEAPON,"Un laser pulsé infrarouge à tir lent, efficace en flux, qui tire des salves d'énergie à moyenne portée. Une excellente arme pour les rafales de tir prolongées.",,,,,
lrpdlaser,WEAPON,"Arme à énergie de moyenne portée, efficace pour neutraliser les menaces de missiles et de chasseurs. Peut tirer pendant de longues périodes, mais les dégâts sont médiocres.

Un assemblage de lentilles supplémentaire élimine les particules auto-diffusantes d'un faisceau standard au dioxyde de carbone tiré à une longueur d'onde de onze microns. La portée étendue permet à la faible puissance de sortie d'avoir un impact accru sur les cibles. Particulièrement utile pour détruire les missiles dirigés vers une cible protégée par un bouclier — un laser de défense de point standard n'a généralement pas la portée suffisante pour s'étendre assez loin au-delà des boucliers défensifs du vaisseau qu'il est censé protéger.",,,,,
